Time	Relaxation Modulus
1060.0	2666.8
1062.0	2610.7
1064.0	2595.9
1067.0	2591.6
1069.0	2584.7
1071.0	2554.0
1073.0	2593.4
1076.0	2579.8
1078.0	2547.4
1080.0	2662.1
1082.0	2636.2
1085.0	2665.8
1087.0	2585.3
1089.0	2568.5
1091.0	2539.4
1094.0	2494.4
1096.0	2564.7
1098.0	2552.1
1101.0	2460.0
1103.0	2472.8
1105.0	2577.5
1108.0	2526.0
1110.0	2458.4
1112.0	2457.6
1115.0	2510.8
1117.0	2532.9
1119.0	2464.3
1122.0	2432.1
1124.0	2395.6
1126.0	2430.4
1129.0	2456.4
1131.0	2584.3
1134.0	2574.8
1136.0	2467.3
1138.0	2373.7
1141.0	2427.1
1143.0	2370.6
1145.0	2413.0
1148.0	2529.6
1150.0	2508.5
1153.0	2437.8
1155.0	2450.0
1158.0	2341.1
1160.0	2419.7
1162.0	2385.7
1165.0	2283.1
1167.0	2393.2
1170.0	2320.7
1172.0	2378.6
1175.0	2275.9
1177.0	2271.1
1180.0	2402.1
1182.0	2396.0
1185.0	2380.7
1187.0	2299.2
1190.0	2323.6
1192.0	2347.7
1195.0	2365.0
1197.0	2329.0
1200.0	2201.7
1202.0	2299.1
1205.0	2295.0
1207.0	2303.5
1210.0	2301.8
1212.0	2185.2
1215.0	2305.1
1217.0	2294.0
1220.0	2267.6
1222.0	2251.3
1225.0	2245.2
1227.0	2125.3
1230.0	2272.9
1233.0	2263.4
1235.0	2223.6
1238.0	2231.3
1240.0	2254.0
1243.0	2170.5
1246.0	2188.3
1248.0	2171.6
1251.0	2067.7
1253.0	2055.2
1256.0	2237.5
1259.0	2239.1
1261.0	2051.2
1264.0	2213.9
1267.0	2253.6
1269.0	2191.2
1272.0	2155.3
1275.0	2121.6
1277.0	2119.2
1280.0	2120.7
1283.0	2137.0
1285.0	2062.8
1288.0	2188.5
1291.0	2085.8
1293.0	2149.8
1296.0	2157.3
1299.0	2109.3
1301.0	2099.2
1304.0	2152.4
1307.0	2072.8
1310.0	2015.9
1312.0	2018.6
1315.0	2034.5
1318.0	2139.5
1321.0	2068.0
1323.0	2037.2
1326.0	2070.6
1329.0	2088.7
1332.0	2062.9
1334.0	2059.9
1337.0	1893.0
1340.0	2036.2
1343.0	2143.6
1346.0	2042.9
1348.0	1901.8
1351.0	2102.0
1354.0	2110.7
1357.0	2006.3
1360.0	1938.6
1362.0	1995.5
1365.0	1976.4
1368.0	1852.0
1371.0	2017.1
1374.0	2086.8
1377.0	2115.7
1380.0	1950.0
1382.0	1904.1
1385.0	1824.6
1388.0	1937.5
1391.0	1988.2
1394.0	1933.6
1397.0	1939.9
1400.0	1919.8
1403.0	1953.2
1406.0	1938.4
1409.0	2020.1
1412.0	1871.3
1415.0	1904.9
1417.0	2005.0
1420.0	1988.5
1423.0	1926.1
1426.0	1861.4
1429.0	1906.9
1432.0	1863.0
1435.0	1841.0
1438.0	1970.6
1441.0	1959.8
1444.0	1949.3
1447.0	1938.9
1450.0	1827.5
1453.0	1859.1
1456.0	1731.4
1459.0	1870.1
1462.0	1925.6
1465.0	1881.8
1468.0	1747.2
1472.0	1934.0
1475.0	1870.4
1478.0	1779.8
1481.0	1865.7
1484.0	1867.5
1487.0	1851.2
1490.0	1848.3
1493.0	1781.0
1496.0	1782.6
1499.0	1858.8
1502.0	1840.2
1506.0	1822.0
1509.0	1749.0
1512.0	1844.1
1515.0	1794.3
1518.0	1817.6
1521.0	1782.2
1524.0	1799.7
1528.0	1702.4
1531.0	1793.6
1534.0	1836.6
1537.0	1785.7
1540.0	1745.7
1544.0	1695.8
1547.0	1786.2
1550.0	1655.9
1553.0	1696.6
1556.0	1653.1
1560.0	1779.1
1563.0	1760.5
1566.0	1746.0
1569.0	1648.0
1573.0	1769.2
1576.0	1645.2
1579.0	1822.4
1582.0	1784.7
1586.0	1727.8
1589.0	1632.6
1592.0	1719.7
1596.0	1751.4
1599.0	1734.8
1602.0	1712.6
1606.0	1718.4
1609.0	1667.3
1612.0	1677.6
1616.0	1632.4
1619.0	1467.7
1622.0	1686.1
1626.0	1650.4
1629.0	1627.9
1632.0	1686.2
1636.0	1528.3
1639.0	1592.9
1643.0	1520.2
1646.0	1604.7
1649.0	1716.3
1653.0	1720.6
1656.0	1655.8
1660.0	1547.8
1663.0	1604.4
1667.0	1553.4
1670.0	1588.5
1673.0	1602.3
1677.0	1703.6
1680.0	1598.6
1684.0	1542.6
1687.0	1604.5
1691.0	1588.1
1694.0	1548.8
1698.0	1580.4
1701.0	1546.5
1705.0	1563.1
1708.0	1545.9
1712.0	1569.6
1715.0	1531.3
1719.0	1611.2
1723.0	1587.1
1726.0	1554.2
1730.0	1438.2
1733.0	1361.9
1737.0	1510.3
1741.0	1641.3
1744.0	1607.7
1748.0	1551.3
1751.0	1530.0
1755.0	1584.7
1759.0	1478.7
1762.0	1585.8
1766.0	1509.0
1770.0	1522.0
1773.0	1504.0
1777.0	1433.2
1781.0	1436.0
1784.0	1453.1
1788.0	1534.9
1792.0	1465.0
1795.0	1474.2
1799.0	1472.1
1803.0	1461.9
