Data calculated via numerical differentiation

Frequency:	6.2831853

Step size for numerical diff.:	8

Looped differentiation

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
[s]	[-]	[1/s]	[Pa]	[Pa]	[Pa]	[Pa]	[]	[rad]	[Pa]	[Pa]	[Pa/s]	[Pa/s]	[Pa/s]	[]

1.0781250	0.6210217	0.7568584	30.7859978	50.5859920	32.6737335	60.2205567	0.6459048	0.5734909	-4.5648067	0.7112603	309.5772693	-4632.7315944	4643.0636557	0.7544903
1.0820312	0.6354094	0.3535318	31.2227914	47.1052783	0.3073874	47.1062812	0.0065255	0.0065254	1.2743589	0.6083560	79.3966713	19.9330205	81.8605932	-3.0083216
1.0859375	0.6510563	1.5013429	33.7205442	83.0932001	2.5543884	83.1324533	0.0307412	0.0307316	-20.9881700	0.9036422	1734.4723930	221.2468679	1748.5264249	0.4238681
1.0898438	0.6980933	1.3229950	34.1978682	60.0998865	-1.7435488	60.1251721	-0.0290109	-0.0290027	-7.3903383	0.8210609	-290.6440225	90.6803645	304.4616172	0.2619530
1.0937500	0.7072049	0.0787644	36.0879143	45.5613351	-0.8185038	45.5686867	-0.0179649	-0.0179629	3.8769764	0.6221113	-67.6693798	29.7705202	73.9285387	-0.5812221
1.0976562	0.7166289	0.6106154	36.1974636	96.4715552	18.2144722	98.1760050	0.1888067	0.1866099	-34.7069702	1.0763927	275.8517692	98.8308114	293.0217191	0.0675633
1.1015625	0.7347243	0.8565579	36.9420420	48.4048736	-0.5569846	48.4080781	-0.0115068	-0.0115063	1.4537361	0.7046915	-26.5390239	-2.9725666	26.7049797	0.3278381
1.1054688	0.7470677	-0.3391357	39.0554029	38.8923181	-1.6365889	38.9267367	-0.0420800	-0.0420552	9.9118713	0.4922135	59.1083336	27.9159736	65.3689275	-0.2374037
1.1093750	0.7373210	0.8322763	38.2481400	132.3591824	-47.4482512	140.6068622	-0.3584810	-0.3442102	-53.0580298	1.1381850	34182.4077785	-19114.9407959	39163.9880907	-0.2964523
1.1132812	0.7810575	1.1549513	38.5191360	53.3275708	-0.2670555	53.3282395	-0.0050078	-0.0050078	-3.0836738	0.8388826	60.0186609	18.5680919	62.8252632	0.9542732
1.1171875	0.7813346	-0.0577474	39.7166032	41.0887374	-0.1174243	41.0889052	-0.0028578	-0.0028578	7.6114701	0.5960900	308.4600232	49.8006779	312.4543061	-0.9229859
1.1210938	0.7930950	0.5490409	40.7239710	-5.9241860	-6.7372661	8.9714400	1.1372476	3.9911197	46.0111332	8.5597541	3656.3016202	481.6461574	3687.8889028	-0.1619913
1.1250000	0.8067702	0.9333132	40.0760798	53.6053797	-1.3865351	53.6233085	-0.0258656	-0.0258598	-2.9651838	0.8620852	7.8077599	8.3975394	11.4664634	-0.9579434
1.1289062	0.8295460	0.2367440	40.6570179	34.0329125	-0.8230393	34.0428631	-0.0241836	-0.0241789	12.4561618	0.4635426	-684.4328007	-115.3501121	694.0849423	-1.1565624
1.1328125	0.8186007	-0.4732844	41.7401896	50.7625512	-0.4811940	50.7648318	-0.0094793	-0.0094790	0.1496828	0.8156520	-166.1179499	-24.1718595	167.8673645	-0.1803949
1.1367188	0.8231157	0.8540600	40.2742518	59.0938800	-2.3836756	59.1419357	-0.0403371	-0.0403152	-8.0428392	0.9592184	-1057.6632549	75.2905961	1060.3396789	-0.7324247
1.1406250	0.8501185	0.9305309	41.6396589	26.6445819	-0.7081269	26.6539901	-0.0265768	-0.0265705	19.0934799	0.1335195	-320.9937198	-34.9785131	322.8938905	-0.7716608
1.1445312	0.8566763	-0.4657211	42.8543733	44.2152323	-0.5522558	44.2186811	-0.0124902	-0.0124895	4.9352968	0.7450565	29.0259538	2.0814187	29.1004862	-0.0715828
1.1484375	0.8441517	0.2124059	42.3936805	39.2945739	0.2016230	39.2950912	0.0051311	0.0051310	9.2162843	0.6096082	-164.6927421	-10.0607362	164.9997507	-0.8497693
1.1523438	0.8632157	0.3637331	42.0663448	5.5308856	-2.9059489	6.2478184	-0.5254039	-0.4837636	37.4602226	-5.9097002	-432.8149507	-13.6648436	433.0306104	-4.0456341
1.1562500	0.8578168	0.0541200	43.9994414	64.1746079	-1.0046868	64.1824719	-0.0156555	-0.0156542	-11.0419639	1.0298781	195.6680198	-23.5255962	197.0772124	0.0162318
1.1601562	0.8662281	-0.2158811	42.4554907	-2.2342298	-3.3666180	4.0405321	1.5068360	4.1264832	44.2751713	20.6829771	-1768.0599051	-60.8811679	1769.1077820	0.3139985
1.1640625	0.8524792	0.1150567	42.9927553	-47.7319677	2.7599548	47.8116941	-0.0578219	3.0838350	83.6327231	2.6046115	2430.8917592	-196.4071510	2438.8133413	0.1353398
1.1679688	0.8747348	0.8383827	43.1339246	58.4326192	-1.7117304	58.4576856	-0.0292941	-0.0292857	-7.7507172	1.0073784	666.9392596	16.1245808	667.1341530	0.4961187
1.1718750	0.8792513	-0.2525452	43.4025069	40.7876033	-0.5789262	40.7917117	-0.0141937	-0.0141927	7.5166851	0.6949628	639.1633521	-1.2570161	639.1645881	-0.0197036
1.1757812	0.8739508	0.1953811	43.1942483	218.6526630	-2.8051094	218.6706557	-0.0128291	-0.0128284	-147.8101832	1.5499552	7623.6718896	9.4362154	7623.6777295	1.3822072
1.1796875	0.8731257	-1.3843143	43.3366308	-113.8474527	-2.0079506	113.8651586	0.0176372	3.1592280	142.2973711	2.1230207	-4650.3833030	-30.9408074	4650.4862325	0.6421937
1.1835938	0.8294347	-0.0839270	43.3866220	-11.6204018	-1.5785145	11.7271244	0.1358399	3.2766062	53.0039021	5.3907144	192.8823977	16.1879486	193.5605049	0.0083645
1.1875000	0.8690833	1.2276889	43.2805127	-267.4202440	0.4943576	267.4207009	-0.0018486	3.1397440	275.5943909	1.8996500	-2836.6787800	-50.9659375	2837.1365895	4.5635604
1.1914062	0.8652966	-0.4384254	43.3241919	-2.6753243	-3.8563721	4.6935025	1.4414597	4.1058759	45.3700528	17.8240080	-267.4510346	-54.0728337	272.8624695	0.0895337
1.1953125	0.8629582	-0.1634602	42.0319698	-119.7615673	0.5787477	119.7629657	-0.0048325	3.1367602	145.3962527	2.0770059	-145.4227343	3.7830296	145.4719319	0.4191999
1.1992188	0.8568512	-0.0368663	43.3783799	-35.7596967	0.9768160	35.7730357	-0.0273161	3.1142833	74.0248494	2.9269149	3781.2792273	-59.1266614	3781.7414714	2.2987372
1.2031250	0.8623350	0.2836022	42.3868388	30.8750099	-0.8886138	30.8877948	-0.0287810	-0.0287731	15.8023465	0.3505183	54.1638007	5.0169194	54.3956504	3.0143372
1.2070312	0.8644662	-0.1539140	41.9339264	-42.2802625	4.2408563	42.4924165	-0.1003035	3.0416236	78.5876673	2.7231979	2309.6260743	-161.8329146	2315.2888578	0.0056601
1.2109375	0.8562507	-0.4493511	43.6351032	269.3271549	5.1212440	269.3758407	0.0190150	0.0190127	-186.6102093	1.5491263	-8101.0438953	-169.7796501	8102.8227997	0.5015996
1.2148438	0.8528169	0.5666770	42.2297507	65.5655888	-4.3370265	65.7088749	-0.0661479	-0.0660517	-13.2945391	1.0555839	1388.6939519	-72.0258382	1390.5605393	0.1020670
1.2187500	0.8683624	-0.3720311	42.8931765	33.7877197	0.1419289	33.7880178	0.0042006	0.0042006	13.5615956	0.4669859	1232.6324865	-11.8444630	1232.6893924	-2.6748407
1.2226562	0.8437109	-0.1754323	42.3519489	23.4359544	-2.1447093	23.5338849	-0.0915136	-0.0912594	22.5188960	-0.1171587	64.9694624	-57.4862385	86.7507848	0.0561888
1.2265625	0.8638797	0.5416517	42.3396727	-44.2817596	0.4855021	44.2844210	-0.0109639	3.1306292	80.5519310	2.6829567	-59.9483958	-3.2327377	60.0354958	2.4957182
1.2304688	0.8542987	-0.7389505	42.8683581	-2205.8735901	2.1814257	2205.8746687	-0.0009889	3.1406037	1927.5999377	1.7281475	3060328.3131064	-3076.4048789	3060329.8593889	-0.0051335
1.2343750	0.8436006	0.0030681	42.0580713	31.5340462	-0.8535020	31.5455945	-0.0270660	-0.0270594	15.4563472	0.3534527	266.8799515	0.1166479	266.8799770	0.2544401
1.2382812	0.8480353	-0.1147284	42.7330940	-42.2388192	3.0978338	42.3522658	-0.0733409	3.0683828	78.6096696	2.7091117	1023.2659927	88.8269213	1027.1141678	0.8287503
1.2421875	0.8412190	0.1954211	42.7112952	98.0243049	0.7311210	98.0270314	0.0074586	0.0074584	-39.7713563	1.2469486	50.9332173	-0.3747693	50.9345961	0.0188309
1.2460938	0.8568559	0.4216430	43.0874865	140.8795876	-3.7945322	140.9306804	-0.0269346	-0.0269281	-77.3713807	1.4060581	11307.9232437	-103.1099222	11308.3933316	40.1014282
1.2500000	0.8534790	-0.3800547	42.3318934	35.1077107	-0.1408631	35.1079933	-0.0040123	-0.0040123	12.3596785	0.5014288	108.1421529	1.9961460	108.1605743	0.7472404
1.2539062	0.8445373	-0.4047964	43.0285536	113.5582985	-1.5521395	113.5689055	-0.0136682	-0.0136674	-52.9756610	1.3110436	-1977.0357961	78.9080750	1978.6098714	1.2854420
1.2578125	0.8393968	0.2329350	43.3812963	-29.5824302	-0.6377023	29.5893028	0.0215568	3.1631461	68.2363349	3.1460475	898.3855497	-3.9498453	898.3942326	-0.0155573
1.2617188	0.8539523	0.6628849	43.3400980	22.8331073	0.3362178	22.8355826	0.0147250	0.0147239	23.8062421	-0.1886672	-626.9685171	-5.1297933	626.9895025	-0.0116886
1.2656250	0.8612175	-0.2235316	42.8752223	39.4567032	-0.1758707	39.4570952	-0.0044573	-0.0044573	8.8881609	0.6359539	-600.4894560	35.7858897	601.5548326	0.0987598
1.2695312	0.8513923	-0.0631575	42.8511138	11.0387881	-2.3260272	11.2811899	-0.2107140	-0.2076759	33.4293943	-2.1769650	-6716.9326684	-744.9516590	6758.1164125	-1.0902065
1.2734375	0.8577616	0.0214813	44.1036333	-28.1634464	-8.4033964	29.3904199	0.2983795	3.4315621	68.2898872	3.2825319	1852.4805340	229.0533142	1866.5876753	0.1257799
1.2773438	0.8510043	-0.0566957	43.8543177	-19.0835065	-1.2632607	19.1252725	0.0661965	3.2076927	60.0830653	3.9994333	173.8189111	3.4938860	173.8540224	-0.0439967
1.2812500	0.8567405	0.0714572	42.4199333	67.3378409	-0.4192735	67.3391462	-0.0062264	-0.0062263	-15.2663559	1.0834534	127.3600431	-20.6629166	129.0253335	0.6265015
1.2851562	0.8545373	0.2276318	43.3343128	-3028.3267407	47.1525720	3028.6938131	-0.0155705	3.1260234	2629.4443030	1.7228202	-1859770.2754392	28151.1037061	1859983.3230561	1.7924762
1.2890625	0.8618290	-0.3825773	43.2454088	6.3010698	0.6465338	6.3341524	0.1026070	0.1022492	37.8543310	-5.1457748	170.4351818	27.1247050	172.5801287	-0.0726087
1.2929688	0.8452473	0.1727951	43.0533829	60.5304052	-0.3696757	60.5315340	-0.0061073	-0.0061072	-8.0996096	0.9790579	-445.1435767	0.7590667	445.1442239	0.1632251
1.2968750	0.8682232	0.4683429	43.1657233	-58.6223346	0.7933417	58.6277026	-0.0135331	3.1280604	94.0038621	2.4717735	-1801.2703343	-14.4068299	1801.3279473	1.7578285
1.3007812	0.8608576	-0.1326050	43.4017402	60.6474682	0.3227730	60.6483271	0.0053221	0.0053221	-8.8002834	1.0059632	222.0772793	-4.8240640	222.1296684	9.6258693
1.3046875	0.8680147	0.0449821	43.6901119	-30.9965681	-4.8847648	31.3791039	0.1575905	3.2978977	70.6305604	3.1466722	15.2046811	2.6687250	15.4371118	0.0006268
1.3085938	0.8621480	0.1069936	43.3869399	-29.5846145	-0.5127760	29.5890580	0.0173325	3.1589234	68.9019879	3.1911284	299.0656564	12.3041094	299.3186562	-0.0494769
1.3125000	0.8696806	-0.2937168	43.4937477	44.4715120	-1.4162645	44.4940578	-0.0318466	-0.0318358	4.7515298	0.7628363	2106.0112339	32.0517963	2106.2551210	0.5965341
1.3164062	0.8564319	0.3939412	44.0539449	338.2003228	-2.0962938	338.2068196	-0.0061984	-0.0061983	-245.4601561	1.5822152	-58620.5861257	685.9211842	58624.5989802	0.0244750
1.3203125	0.8794338	-0.0785858	43.5359734	18.7376548	0.2800006	18.7397467	0.0149432	0.0149421	27.0609484	-0.5647677	1022.9268099	10.4676801	1022.9803668	0.0632153
1.3242188	0.8505446	-0.8223507	43.6515121	-26.7395379	-1.0721994	26.7610257	0.0400979	3.1816691	66.2543502	3.3283118	1041.0702500	-48.6027452	1042.2041510	-0.0395695
1.3281250	0.8568263	0.6080102	43.8560497	-71.0350864	2.0263147	71.0639814	-0.0285255	3.1130748	104.5246983	2.3282780	-9855.6491480	-147.4119846	9856.7515146	-0.0242023
1.3320312	0.8687625	0.5892446	44.1369215	72.7827386	0.1437749	72.7828806	0.0019754	0.0019754	-19.1074734	1.1312900	-1204.6931185	4.6106501	1204.7019415	-0.0721737
1.3359375	0.8797172	-0.1089576	43.8679585	40.5394835	0.9859808	40.5514719	0.0243215	0.0243167	8.2217763	0.6769081	-5191.4930035	-685.0851070	5236.5008554	-0.2217079
1.3398438	0.8659964	-0.4999577	43.3493658	528.9909997	6.1888908	529.0272017	0.0116994	0.0116989	-414.2624965	1.6491147	85451.9936962	1783.2396170	85470.5982791	-0.4368987
1.3437500	0.8582541	-0.5425280	43.1405658	-4866.8349196	157.8741534	4869.3948683	-0.0324388	3.1091653	4233.7532764	1.7281733	-127321405.8448711	4081516.1224137	127386809.2079078	0.0617399
1.3476562	0.8433408	-0.0963941	42.2677845	50.5220941	2.2738444	50.5732376	0.0450069	0.0449766	-0.3046756	0.8493714	1.9673207	-15.8696311	15.9911082	-1.8969188
1.3515625	0.8518282	0.1377555	42.8330817	51.9176662	3.3430955	52.0251896	0.0643923	0.0643035	-1.4651482	0.8800489	-12.2039955	-114.5855420	115.2336059	-0.5230931
1.3554688	0.8489339	0.2202966	41.9380464	67.3034868	-1.5048124	67.3203075	-0.0223586	-0.0223549	-15.1454015	1.0739653	30.7498636	-7.2251477	31.5872897	-13.4516793
1.3593750	0.8606257	0.1345384	41.6739785	2.9726072	4.3159412	5.2405860	1.4519043	0.9676602	39.0232615	-12.2669955	353.5252177	-27.1849728	354.5688964	-7.6771592
1.3632812	0.8436797	-1.4931680	42.1981789	56.7499817	0.2904441	56.7507250	0.0051180	0.0051179	-5.6116084	0.9425627	-121.3093099	11.2052413	121.8257202	0.1098961
1.3671875	0.8150151	0.3019123	41.4650125	53.2722063	2.3537026	53.3241773	0.0441826	0.0441538	-2.0657371	0.8537921	21.4809034	-36.0559689	41.9697761	-0.1471899
1.3710938	0.8424908	0.1399120	41.3472552	63.8126943	-0.8775005	63.8187274	-0.0137512	-0.0137503	-12.3948128	1.0367282	255.4563526	-28.7874121	257.0732643	-0.1311346
1.3750000	0.8092227	-1.5884103	40.3451584	43.6769096	0.5773197	43.6807249	0.0132180	0.0132172	5.1467600	0.6913856	-19.6866095	-16.1644194	25.4725549	-2.2315226
1.3789062	0.7943273	0.3669806	40.7566956	65.3348316	3.0350627	65.4052890	0.0464540	0.0464206	-11.3178114	0.9675551	-396.2921678	-126.4851781	415.9879596	-0.3796728
1.3828125	0.8067883	-0.2362117	39.6738903	259.0070842	-15.5284039	259.4721584	-0.0599536	-0.0598819	-169.8737765	1.4626537	131281.6247595	-10265.8829043	131682.3957532	0.0559448
1.3867188	0.7794033	-1.1856764	39.5889081	48.5298658	-0.8125528	48.5366678	-0.0167434	-0.0167418	1.6112357	0.7462024	116.0709137	-13.3534977	116.8365221	-0.4720387
1.3906250	0.7630074	-0.3915246	38.6707939	-644.6478695	122.2376359	656.1348301	-0.1896192	2.9541982	538.1589221	1.5978181	-739936.1482299	132049.3162367	751626.5863951	-0.3895304
1.3945312	0.7545509	-0.3442652	37.7007772	42.5783957	-0.3485178	42.5798221	-0.0081853	-0.0081851	5.5541140	0.6241065	308.8845628	53.5151567	313.4861164	-0.9738849
1.3984375	0.7453798	-0.2844603	36.6072820	34.5377866	3.8959596	34.7568296	0.1128028	0.1123280	11.0398963	0.4257329	34.2686722	-6.1133674	34.8096991	-0.6422041
1.4023438	0.7303080	-1.5453453	36.0344839	42.9517881	0.1853167	42.9521878	0.0043145	0.0043145	4.7120295	0.6206029	154.4418884	-22.3745887	156.0542185	-0.1846785
1.4062500	0.6889360	-0.4329870	35.5484065	56.2041713	1.4948575	56.2240471	0.0265969	0.0265906	-3.0696569	0.7435522	-168.4176824	-37.1756555	172.4718675	0.0724223
1.4101562	0.7038544	0.0548586	34.5423064	1846.5644135	-415.1856307	1892.6645876	-0.2248422	-0.2211643	-1261.5451213	1.3870394	3332242.7358101	-772632.3726792	3420643.5701007	0.6551435
1.4140625	0.6733907	-1.6854118	32.5983108	45.2633044	0.5981032	45.2672559	0.0132139	0.0132131	2.2788597	0.6230439	172.7978967	-35.2337839	176.3534310	-0.6338849
1.4179688	0.6390610	-1.1891395	32.6554918	60.4120331	7.8280888	60.9170971	0.1295783	0.1288603	-4.4699588	0.7130522	-6817.3949142	-6304.2466606	9285.4940296	0.6450025
1.4218750	0.6124878	-1.0931396	30.9267683	55.5126447	-0.4032653	55.5141094	-0.0072644	-0.0072643	-3.1442115	0.6691274	32.8717398	76.9836863	83.7080596	1.5676341
1.4257812	0.5877129	-0.6660363	30.2777807	32.4747114	3.6872006	32.6833647	0.1135407	0.1130565	11.5828297	0.2310406	-1680.8341229	299.3211895	1707.2775180	0.2970711
1.4296875	0.5742936	-0.8937599	28.3042449	42.5394574	1.3209294	42.5599611	0.0310519	0.0310419	4.0620056	0.4788056	-1195.1102749	253.4680592	1221.6933437	0.6717668
1.4335938	0.5411904	-1.4715733	27.7024547	40.2261760	-1.8581692	40.2690704	-0.0461930	-0.0461602	5.4972369	0.4045322	-928.8855660	-267.2878667	966.5770525	-0.0225673
1.4375000	0.5136166	-0.6334362	25.6649722	651.4205436	-300.6399418	717.4490221	-0.4615144	-0.4323879	-339.2243123	1.0343621	3655014.3460606	-1838237.1557799	4091240.1189369	0.6730769
1.4414062	0.5019912	-0.7817480	24.7586125	-164.6012328	47.1338345	171.2167170	-0.2863516	2.8627038	113.2513347	1.1900258	-384327.3241140	84647.0472041	393538.5809054	0.4036966
1.4453125	0.4691948	-1.6550339	23.1284423	41.9012033	-3.6974014	42.0640180	-0.0882409	-0.0880130	2.4946941	0.4096573	-940.8839552	-444.3452172	1040.5312534	0.5121337
1.4492188	0.4323737	-1.1386432	21.6731868	53.9909106	0.4471943	53.9927626	0.0082828	0.0082826	-1.5900248	0.4618236	115.4817022	-84.5516813	143.1258550	1.6292554
1.4531250	0.4135787	-0.5736561	20.0285186	51.2785590	-1.2193811	51.2930551	-0.0237796	-0.0237751	-1.2905320	0.4387458	-7.3218145	2.6794701	7.7966998	-1.3405889
1.4570312	0.3890236	-1.8440325	18.6907014	46.1423169	1.9912992	46.1852647	0.0431556	0.0431288	1.3246712	0.3603152	55.8625110	-37.4327567	67.2445642	-0.2779691
1.4609375	0.3327691	-1.9452940	16.3153838	48.4969247	0.2574281	48.4976079	0.0053081	0.0053081	0.2568083	0.3274737	-0.2650655	-0.9831537	1.0182588	2.2801668
1.4648438	0.3053531	-0.6237647	16.0075988	50.9458326	0.2046503	50.9462436	0.0040170	0.0040170	0.4714496	0.2960991	1.0329201	-17.0193900	17.0507055	1.1766206
1.4687500	0.2878521	-1.0321558	14.4021361	44.4239468	2.4049880	44.4889989	0.0541372	0.0540844	2.0096847	0.2426133	-1882.6143078	860.8930355	2070.1143568	-0.0255573
1.4726562	0.2520860	-1.7498150	12.0234439	48.9660111	0.5855166	48.9695117	0.0119576	0.0119570	-0.1571415	0.2552952	-20.6364522	16.3899977	26.3532766	2.4948768
1.4765625	0.2131307	-1.0998584	9.8533096	47.0797467	-2.1499872	47.1288128	-0.0456669	-0.0456352	-0.5571818	0.2249656	5.0874786	16.5121697	17.2781418	2.1589391
1.4804688	0.1880191	-1.6909414	8.4963919	46.8104421	2.6911934	46.8877384	0.0574913	0.0574281	0.4193912	0.1790598	89.7167373	-96.1412051	131.4999022	1.5058151
1.4843750	0.1306777	-2.2044667	7.5517993	49.1879847	-0.9468289	49.1970967	-0.0192492	-0.0192468	0.7918287	0.1145797	18.9919544	-13.6507418	23.3888239	1.5797361
1.4882812	0.0916384	-1.2934752	5.6342479	2592.6770063	961.7226957	2765.3000927	0.3709381	0.3552048	-33.9713645	0.1047412	-33683152.6669583	-12746899.0671977	36014416.6885283	1.9394746
1.4921875	0.0624122	-0.9695183	3.4036855	49.7329714	0.5055401	49.7355408	0.0101651	0.0101647	0.3777494	0.0548166	0.1316930	0.3399979	0.3646116	0.1978969
1.4960938	0.0368014	-1.5020034	2.2274330	49.5847608	0.4639346	49.5869312	0.0093564	0.0093561	0.5135509	0.0264443	34.6466056	-15.2424351	37.8512761	3.2300276
1.5000000	-0.0079609	-1.6267038	-0.5207404	52.5429608	-0.8431240	52.5497249	-0.0160464	-0.0160450	-0.3207359	-0.0018566	-52.0524876	72.4287079	89.1929324	6.9528554
1.5039062	-0.0404481	-1.4510866	-2.0851138	60.8809732	8.0292197	61.4081531	0.1318839	0.1311271	2.2317347	-0.0771054	26213.3323569	15820.5006568	30617.4302364	2.0242084
1.5078125	-0.0808272	-1.4689545	-3.3165587	52.4607663	-4.7145616	52.6721852	-0.0898683	-0.0896276	-0.1785232	-0.0774243	-207.8154126	295.6343093	361.3680818	0.9277346
1.5117188	-0.1126340	-1.4901398	-5.3694441	42.4040486	-2.7007672	42.4899692	-0.0636913	-0.0636053	-1.2338272	-0.0835371	-591.1429848	-325.4079615	674.7891300	0.8550717
1.5156250	-0.1516077	-1.2487795	-7.3726049	54.0312387	-0.0681126	54.0312816	-0.0012606	-0.0012606	0.8054103	-0.1665141	-151.0340741	-84.0468204	172.8443218	2.2004841
1.5195312	-0.1727203	-0.8250764	-10.0758104	56.1289034	-3.3369170	56.2280073	-0.0594510	-0.0593811	-0.8193983	-0.1581218	159.9890290	-130.9007001	206.7159468	1.0683706
1.5234375	-0.2029148	-1.7389163	-10.2075788	50.7188040	0.2912379	50.7196402	0.0057422	0.0057421	0.1646208	-0.2061606	7.3214295	8.7336470	11.3964872	1.7982908
1.5273438	-0.2497011	-1.6033694	-12.0829700	56.0133680	-31.5305564	64.2780941	-0.5629113	-0.5127018	-6.1424706	-0.1400403	-1764.3823293	9417.0076725	9580.8704463	0.4563698
1.5312500	-0.2804985	-1.3743526	-14.7927540	62.1893874	6.8745991	62.5682029	0.1105430	0.1100960	4.1549923	-0.3473104	1535.8609484	760.2070239	1713.7046338	-0.5202193
1.5351562	-0.3171963	-1.1216116	-15.2691361	48.2706874	0.7256611	48.2761416	0.0150332	0.0150320	0.1716854	-0.3207530	-19.0730711	26.4829517	32.6363106	-0.0222169
1.5390625	-0.3384015	-1.2407543	-17.1928830	60.4229586	4.3642054	60.5803616	0.0722276	0.0721024	4.1161466	-0.4065237	632.9936248	255.8262332	682.7356667	1.8236475
1.5429688	-0.3744593	-0.8781972	-18.6280736	57.1131605	2.2123928	57.1559952	0.0387370	0.0387176	3.0677031	-0.4281720	-95.8382146	-92.5988251	133.2647957	2.6313724
1.5468750	-0.3902947	-1.5986299	-19.8392157	44.7047177	3.3886230	44.8329627	0.0758001	0.0756554	-1.5290355	-0.3560917	62.3742826	-173.3072770	184.1900198	-2.2861516
1.5507812	-0.4472742	-1.6545564	-22.1859165	48.7144027	-1.6819150	48.7434289	-0.0345260	-0.0345123	-0.8401220	-0.4300283	-0.1698755	-2.4376880	2.4435999	-1.5929486
1.5546875	-0.4619241	-0.5012871	-22.9206751	48.9101751	0.0286769	48.9101835	0.0005863	0.0005863	-0.3255976	-0.4552671	24.2494120	13.0521129	27.5389113	1.4541946
1.5585938	-0.4894388	-1.5578033	-24.3520070	51.3515964	-1.0026103	51.3613832	-0.0195244	-0.0195219	0.5328758	-0.4998158	100.5433258	31.1205463	105.2494596	2.6482499
1.5625000	-0.5248698	-0.8496799	-25.6825102	47.4267406	1.8615073	47.4632588	0.0392502	0.0392300	-0.5379150	-0.5135277	12.3597731	86.1605776	87.0425707	-1.2317526
1.5664062	-0.5418352	-1.5726322	-26.5655492	50.5138973	0.0361241	50.5139102	0.0007151	0.0007151	0.8137000	-0.5579436	6.3735091	4.9723391	8.0836733	0.9218406
1.5703125	-0.5874450	-0.4233780	-28.3236216	52.2556006	2.4632321	52.3136245	0.0471381	0.0471033	2.5396493	-0.6360455	165.2186858	71.4566992	180.0090942	-0.6512483
1.5742188	-0.5762149	-0.9789476	-30.1509277	55.6881159	3.3099881	55.7863987	0.0594380	0.0593681	2.4531076	-0.6202658	105.4930644	82.4149943	133.8694062	0.0535688
1.5781250	-0.6340949	-1.3338635	-30.1345301	44.9386495	3.5748245	45.0806122	0.0795490	0.0793818	-0.8802591	-0.6145069	-154.7006969	110.6877039	190.2211172	4.1607941
1.5820312	-0.6336549	-0.7132738	-32.6963070	34.9105895	-3.7165022	35.1078573	-0.1064577	-0.1060583	-10.9969407	-0.3186519	166.7113217	53.2484454	175.0087475	0.3890140
1.5859375	-0.6751333	-0.8709333	-33.4274649	49.8117129	-0.1957951	49.8120977	-0.0039307	-0.0039307	0.1749408	-0.6786453	18.4406473	4.9097967	19.0830704	0.6254499
1.5898438	-0.6723607	-0.4645734	-34.6757124	41.3629114	-2.3334894	41.4286810	-0.0564150	-0.0563553	-7.0374517	-0.5022215	40.2348227	13.4025341	42.4083586	-0.2248615
1.5937500	-0.7065358	-1.1615515	-35.1857817	53.2240998	0.0309498	53.2241088	0.0005815	0.0005815	2.4246700	-0.7520916	21.6156905	12.7431437	25.0923451	0.7382336
1.5976562	-0.7187904	-0.5326068	-35.4776204	38.4094893	-1.5729687	38.4416844	-0.0409526	-0.0409297	-8.0025851	-0.5104412	-4048.0682968	-482.4137293	4076.7119032	-0.3526420
1.6015625	-0.7363975	-0.4140571	-36.1976527	49.0264271	7.2160509	49.5546359	0.1471870	0.1461377	0.3808167	-0.7441651	-1334.4622599	888.9881204	1603.4616931	-0.2822421
1.6054688	-0.7413557	-0.4779036	-37.3863940	42.4085793	0.1792353	42.4089581	0.0042264	0.0042264	-5.9329187	-0.6014567	-67.6289434	40.3807641	78.7672527	-0.6522838
1.6093750	-0.7698969	-1.8200614	-38.6387692	61.2921300	1.2445155	61.3047634	0.0203047	0.0203019	8.9103556	-0.9152721	189.7055928	21.9461066	190.9707924	-0.0621195
1.6132812	-0.8095727	-0.5932211	-39.2718542	34.8166563	-1.9697983	34.8723338	-0.0565763	-0.0565161	-11.2712159	-0.4858421	-64.2692399	-8.4442015	64.8215993	-0.3562385
1.6171875	-0.7996407	0.5573005	-39.9036023	49.5967282	-0.1856605	49.5970757	-0.0037434	-0.0037434	-0.2275737	-0.7950522	-11.4363632	6.4832586	13.1462179	-0.4226027
1.6210938	-0.8012847	-0.6081006	-39.6796732	38.9750329	-1.5167712	39.0045355	-0.0389165	-0.0388969	-8.5963703	-0.5807238	-152.3156712	-32.0799739	155.6572787	-6.5276826
1.6250000	-0.8175775	-0.2970776	-41.1119096	-32.5895625	-9.0553547	33.8242374	0.2778606	3.4126164	-68.1845515	-2.9097980	-9876.4511145	-914.3174349	9918.6825229	-0.4138855
1.6289062	-0.8145248	0.1350747	-40.6788873	57.3541152	0.2670240	57.3547368	0.0046557	0.0046557	6.0317215	-0.9196911	73.1918914	-10.5323946	73.9458201	0.7074158
1.6328125	-0.8201528	-0.5077589	-41.5315981	62.4492730	2.4578156	62.4976204	0.0393570	0.0393367	9.8849668	-0.9784407	70.1778898	19.7232630	72.8967991	0.3057988
